,price
41250,175
44445,155
44457,300
3063,199
28883,350
23892,210
28501,65
27421,75
11776,165
22315,130
1355,275
42634,279
29390,39
45355,99
48524,150
11598,70
4870,160
5833,90
19562,180
12615,70
46378,225
47576,350
41834,75
2969,115
19760,99
30263,100
26231,129
38570,225
47497,300
27293,350
20313,91
46872,149
35650,320
1884,235
7011,180
19493,50
12977,95
5766,129
19779,110
25993,55
22659,350
45736,40
35977,50
43518,130
48309,70
5362,150
33184,74
14948,245
13269,89
1292,295
47768,100
10590,62
44139,135
48666,200
19952,198
17687,175
19910,45
46240,66
33196,38
38393,50
22614,210
48687,101
34721,124
25742,180
18477,125
13056,149
29419,80
13546,275
4187,200
13057,89
48189,175
20274,131
15467,80
39463,30
15036,109
20039,60
34461,53
7176,135
7620,40
41877,369
37877,99
8219,104
39095,85
42474,90
31155,90
31545,85
2119,150
8500,350
17660,110
41379,40
8928,250
9286,450
44055,69
34340,699
25984,60
21458,129
45465,56
13925,120
41832,36
1788,275
18140,150
15808,150
20956,235
29923,125
30284,39
25056,110
9784,120
5252,275
47785,307
23976,65
48155,150
1705,120
10416,60
47367,145
18493,70
47286,67
35471,100
3373,250
9771,45
33068,82
7341,122
32571,1100
34833,250
15228,100
9457,219
29414,50
3153,159
8994,155
3486,109
11501,150
28358,120
43078,138
33359,80
4655,57
329,165
8086,130
19989,225
26382,135
14298,85
26355,111
7862,109
25574,60
4559,275
22141,79
22036,45
579,199
46519,225
38780,312
47598,199
47566,110
39823,55
45549,77
41111,110
11536,120
19517,110
8102,119
33658,78
42377,33
16168,295
42941,65
34697,138
47104,205
18827,75
40007,350
12047,25
26074,135
26117,181
22020,90
16891,70
2149,119
34135,180
26899,165
2476,125
5036,94
42135,189
15286,85
6118,125
7458,200
46499,30
38540,95
24707,89
47651,189
1346,175
15652,175
30437,290
11535,98
2094,50
21043,165
20193,145
43705,180
35102,66
6887,60
24769,115
42853,75
10288,135
14789,125
24252,200
37582,35
32683,525
2927,200
25980,89
14795,115
42497,50
8010,79
14060,60
39968,68
15555,53
38176,460
13702,49
17435,121
12500,195
38985,50
36017,120
37761,399
11779,85
27651,55
11855,125
33924,82
14867,98
16284,559
31027,50
3855,55
5417,145
2274,47
9807,100
12755,100
34971,110
12597,47
30883,125
40786,107
32981,95
30151,55
15876,40
37542,57
28751,75
39323,175
35874,200
45438,140
6337,90
17496,75
4491,93
35676,115
4102,110
2100,650
31639,160
288,150
9433,200
5115,545
37338,70
22563,46
33514,175
35563,60
36911,49
20122,250
2120,99
42586,85
26356,75
20521,65
27341,125
15326,150
26751,60
21702,40
25470,70
1933,120
8139,75
34588,125
39819,32
39910,100
2158,334
3446,79
32681,95
38157,118
15750,135
26546,32
19187,305
14782,70
11718,150
18527,117
44128,170
31984,94
7714,65
48173,50
29797,72
37933,60
17247,105
45209,125
24007,100
39689,70
32182,86
14769,290
124,75
43848,35
18980,54
17765,219
37706,40
48311,150
3202,120
38065,43
15088,60
10349,75
39117,199
26306,45
46140,1750
15821,85
3954,75
15123,51
17266,150
23851,116
14672,110
17075,250
24868,80
9614,100
35795,149
39797,150
47,110
11962,165
28109,100
13703,65
32536,100
35304,250
23997,60
18371,139
43771,70
40011,60
29533,74
8434,150
9333,110
23142,99
20367,53
15900,65
11493,180
36939,150
21117,68
43885,34
35730,65
45329,110
11888,99
19102,50
39106,189
42753,399
42772,85
41311,98
42035,70
17225,135
19291,86
39937,250
38237,92
28863,65
11009,149
18491,160
4182,71
13457,225
12731,140
48314,80
10966,150
5405,75
18385,150
7143,60
41975,38
20212,110
19245,150
12699,159
29713,600
22237,90
17039,55
24993,1795
14311,109
27248,42
48181,135
23212,55
12466,125
236,92
6884,205
33272,40
16497,138
17279,40
11730,149
72,51
11366,225
32491,125
17723,79
22164,484
30271,125
7683,37
24563,146
36619,40
15380,190
5715,40
22599,99
18406,125
43973,179
47743,80
41930,23
48696,101
4793,290
30936,38
4069,75
45670,50
45582,130
12447,60
47951,168
915,125
36173,200
32429,100
40736,29
16082,158
14576,165
4086,145
37085,50
3625,99
6986,100
11152,78
23783,70
3006,100
35500,50
13242,60
36218,200
37885,199
19111,198
22384,81
19655,150
39246,125
3870,99
5447,195
13910,59
33561,180
30844,175
39603,120
28348,300
37584,285
6146,227
38301,345
10612,185
39137,133
43258,442
39500,120
13821,90
33250,142
12809,45
28529,150
14374,115
1988,62
33718,70
32409,175
291,135
24800,60
43201,1000
3910,124
9704,150
30764,190
45199,110
5153,199
28104,129
5080,65
42873,90
48357,66
8699,45
1074,200
30210,45
4025,275
12369,175
43812,150
9120,65
38773,236
36769,66
32099,100
12137,70
30592,163
41810,80
21841,75
22686,145
43065,70
29259,145
20146,50
21476,270
40335,90
28045,36
4094,80
42463,190
30389,135
682,179
17418,200
6340,41
33031,150
3816,425
26750,200
17439,65
8138,380
3632,160
9854,50
23776,69
38939,27
30792,39
8590,300
47456,380
4569,450
2511,399
48182,75
11421,200
34231,225
32058,99
41409,503
5117,250
11560,899
30221,75
14656,95
4869,50
29896,65
38593,35
30686,99
15646,125
39873,99
19144,95
28179,49
9858,65
32568,163
24478,135
42480,64
46344,375
44933,95
43140,80
23868,200
48564,269
39577,150
1312,133
14427,65
26218,525
26696,55
40110,125
36161,58
32158,49
19671,119
29209,110
27119,145
44654,80
46631,450
6778,105
4012,150
20716,75
27717,83
33140,90
15677,980
32213,55
3907,70
46539,199
11211,42
22933,278
27420,125
2593,85
9989,128
6529,44
25473,119
40800,50
29119,32
15351,85
24259,70
34283,150
47278,65
46362,100
30574,90
21537,52
38023,103
6694,79
17094,150
27755,250
41108,80
16748,250
28064,89
21890,500
39214,57
16951,45
42430,110
22950,59
23714,98
40048,93
12631,105
2309,85
39235,175
17608,70
14410,75
1921,95
36867,70
14943,195
2507,350
35390,239
36758,45
41799,48
28797,35
13589,165
28353,200
10110,30
23395,175
23965,65
36054,70
16830,99
27515,70
7124,195
30980,65
18040,90
17865,85
19903,65
22539,35
3838,130
2714,175
4640,158
8954,150
4211,69
14777,85
17369,65
2551,35
9984,64
31684,71
22094,90
31797,157
11804,47
19349,249
31736,250
17882,50
2029,329
8004,180
14595,44
31266,90
2002,79
10891,28
33635,85
10892,35
47754,600
32488,65
4799,135
33062,200
4035,70
41193,62
9230,150
1687,115
13667,185
30956,225
3642,100
1206,150
46905,100
42064,100
45756,149
34752,116
10650,99
39077,180
12913,85
15714,35
10606,250
27161,145
44665,110
44955,425
19223,60
39932,215
21005,50
27265,71
15592,185
8780,120
9820,122
23599,100
1356,331
826,157
36480,48
31997,80
652,199
33202,215
28200,350
33685,50
24275,129
26368,100
8882,250
26067,250
17901,130
22135,80
27074,45
16677,41
41864,58
29332,80
8109,100
34936,139
19991,110
30539,110
26048,42
32797,35
39798,100
1304,110
14741,150
41119,375
15302,50
43965,40
8385,89
25849,150
43461,90
3468,60
38137,380
16083,400
12005,149
35175,60
32989,179
30645,80
14838,49
39172,287
36829,110
35481,43
40664,70
2470,165
12562,90
14673,215
10575,90
7028,150
31540,160
14021,22
2237,425
41950,349
45605,200
42757,131
23183,70
26729,45
31583,80
1220,115
34219,39
26519,99
6198,40
23072,150
18687,120
31068,54
4326,120
25134,69
9946,99
2555,82
17796,200
11583,89
16594,68
10437,75
18358,150
12957,70
5785,98
47264,55
29415,55
20529,45
25225,150
13921,220
28761,35
26839,55
3413,345
4775,89
12171,69
37257,29
29260,75
35428,110
4601,330
32990,90
43367,70
43747,250
23967,115
31487,145
10752,180
40522,99
3119,120
44145,75
31360,112
7851,350
671,69
8956,150
1096,89
12198,240
43527,214
46367,260
37591,100
13280,93
3555,120
5444,225
39820,175
38981,800
238,99
16666,99
44010,150
30152,35
44630,200
12142,129
4331,150
19579,175
7151,150
15872,300
37866,100
326,71
48302,200
11416,200
26425,58
3518,150
37187,349
31510,145
6017,295
27683,175
46395,170
15139,55
47506,33
35317,160
15010,225
18200,150
10388,120
37023,69
32527,149
34907,63
9013,172
30663,49
20564,50
13501,55
46915,119
32008,225
21468,109
37271,150
8144,55
14127,36
42956,174
39187,99
12474,34
41957,150
35100,245
7529,80
26030,80
4172,95
20656,225
23419,200
21850,130
46991,100
42710,130
43942,90
26072,45
37803,50
31228,95
16222,55
47881,225
26510,175
21413,115
36000,39
7465,160
18249,99
15480,290
47356,30
15712,80
7976,38
26664,43
15956,50
14727,89
10058,175
27730,495
38160,75
18731,120
1541,55
31342,179
37192,139
45278,98
11343,185
43641,300
33191,155
2071,230
26565,85
28289,180
36362,60
39506,100
1809,165
27836,175
15995,250
35556,75
3661,180
15319,29
1303,150
15919,219
8142,225
25093,50
23083,50
32155,225
47692,165
7038,80
10299,43
26141,75
7186,40
28103,65
35360,220
23138,30
17288,90
13655,295
27254,300
35211,150
22146,75
37881,50
34016,50
20885,249
6653,105
11956,65
32172,50
40861,150
10511,155
26168,150
10077,140
17804,125
7745,90
6201,125
29126,64
42394,70
17165,99
23572,70
41482,248
12981,94
44961,100
40058,120
20290,75
33467,72
47212,35
46105,295
5439,103
37526,89
31577,240
24965,45
10127,63
40159,110
12059,50
1997,60
30323,225
22235,130
33557,80
45323,150
25512,175
23866,215
30658,45
34363,65
8180,249
45738,200
18654,95
47669,170
43838,34
44786,95
48283,95
38166,306
47353,80
29518,50
44161,69
39720,375
2822,90
45413,69
43672,100
27901,80
35601,10
8430,247
5396,165
12269,150
45535,75
31018,70
5210,200
21227,100
47872,100
47325,250
6563,55
26286,85
11990,100
32841,195
5711,170
7773,234
23864,50
25328,69
38777,343
19764,175
14531,50
29587,66
12564,65
7614,70
7698,90
37597,120
14420,69
4363,200
6001,115
1323,50
5951,90
14639,150
23205,53
44333,27
27523,175
23079,60
5698,135
14117,45
21210,28
41271,55
15199,40
34501,150
6224,150
17137,40
2251,83
29029,40
35366,75
33018,200
13581,299
21851,90
46415,36
36001,237
15308,150
38394,300
46990,100
16517,171
35358,45
37441,200
37201,300
27541,108
43877,60
15193,60
37144,72
14836,150
33129,70
22318,100
7940,58
29991,76
13536,95
20124,156
25525,295
36236,115
46724,100
14070,200
34473,180
4452,70
17515,55
45983,38
619,325
9930,130
11016,80
19374,80
35452,160
3314,175
5227,120
12111,150
2410,55
23815,55
1341,199
19197,120
47830,249
15660,195
25629,175
34615,185
4479,320
35741,110
6370,225
40675,97
22572,99
5534,125
764,99
15026,95
48307,50
4978,120
35014,62
22918,105
19401,50
1791,36
27553,225
1319,100
33006,60
22192,125
48191,180
787,90
18534,100
3825,650
43754,162
34561,75
11071,70
41961,199
40167,88
45402,460
1971,150
31074,60
3226,120
6662,145
6249,450
35523,150
13828,219
28297,65
20570,170
7487,190
15389,73
40313,299
47710,67
36096,200
45430,57
11642,175
14699,45
14414,60
34815,220
10224,90
17217,265
21778,195
24349,64
23121,150
26459,97
8292,495
44945,100
14901,139
38209,66
18045,32
25314,59
35292,150
20627,50
17666,99
8998,85
13406,90
30463,120
40779,125
28966,45
4117,150
36839,95
31716,40
10942,99
11447,77
11321,90
34042,95
26709,85
24310,140
22582,160
41310,180
24245,43
21157,150
28951,75
36647,120
13226,250
26632,99
36869,149
9258,272
36371,110
21908,80
43423,160
45527,150
39052,120
37473,125
29134,300
30933,155
47219,90
22914,60
1552,150
520,255
43715,60
41896,135
12430,245
25521,50
1943,120
41292,68
31902,120
16436,75
25041,120
16419,85
44800,25
37673,60
24837,35
47773,62
28226,300
1211,150
28087,100
23356,50
9836,65
12164,150
44825,200
38389,44
43574,271
8541,155
16157,45
31127,150
37212,175
4679,158
48424,88
16817,90
41879,39
22553,65
22316,78
46870,349
30771,129
8155,83
20360,70
10771,109
3051,45
28533,45
47536,220
44298,350
13552,75
17158,140
45675,200
4206,95
30291,70
44257,229
26314,250
28981,100
30241,80
20946,50
40641,80
8064,150
5962,220
41814,55
28365,300
11089,800
24568,70
18914,65
30131,47
48250,209
30813,50
27015,129
6567,70
45725,137
3774,6500
13299,110
11478,100
22204,160
42520,35
37757,55
4644,69
32418,65
9878,250
28666,90
30140,41
32264,120
22972,179
6531,77
19262,47
42844,135
177,165
26604,126
16261,128
38252,90
13554,75
7574,62
44168,32
1819,225
9598,174
39584,444
23902,90
6472,55
14733,150
40049,45
22716,54
30953,65
8986,125
37578,310
25085,38
17675,110
18668,89
37494,151
47038,68
31719,400
43517,41
37791,62
9289,149
26491,100
23564,100
22926,79
42814,50
19968,33
21069,82
6467,70
43244,72
14108,245
47925,123
32341,399
4273,129
507,199
33409,150
32752,49
34030,111
6032,150
42673,350
37553,110
10404,385
33039,140
42337,140
13671,500
13666,285
199,98
7393,200
27486,500
12243,145
23763,100
18522,122
30744,89
43584,140
3469,110
12260,119
45494,110
26728,35
10833,99
7132,105
38537,120
36230,125
12453,55
10045,72
26624,120
14186,55
7157,116
2835,99
28030,40
9409,59
16295,499
37729,119
35498,85
24431,45
8364,95
17243,150
27879,70
31528,70
16837,38
39422,200
34015,340
48184,595
3140,209
31156,175
3144,90
42616,160
18233,175
15065,100
35450,280
11435,70
31022,100
36303,75
14293,57
5449,96
11732,50
13847,43
7805,300
42264,300
43276,100
23156,185
28225,150
20123,40
36731,105
3255,50
18282,125
34138,180
45537,75
45219,99
19045,65
20372,525
32723,89
8662,240
25553,55
19580,40
28628,79
21524,50
33930,300
26813,300
26221,35
18041,56
43768,85
38983,55
41715,1250
33029,67
39042,35
39317,165
19543,129
3106,122
40050,249
16238,239
6755,160
14113,110
29151,190
20743,33
9689,70
31322,250
24971,75
23993,75
40798,75
23473,218
40651,750
11657,150
8560,175
41382,375
44320,150
21303,82
41722,120
28724,350
31595,80
38576,120
12788,750
47999,150
10766,70
14392,700
8546,225
25228,144
26044,55
23573,52
47964,105
47188,40
25495,73
14538,170
36752,35
33542,35
41435,505
38377,115
47132,149
41547,120
12583,150
47973,116
34496,89
1659,149
7858,250
9047,300
29670,220
10392,140
24200,50
6696,54
26647,45
33308,295
4349,87
12496,125
27810,90
21209,22
8444,130
21649,200
48347,40
41960,90
30740,90
42805,220
46689,67
32930,85
26345,79
31947,75
38999,35
12677,100
13249,150
48845,33
2362,105
40487,99
1324,75
26291,200
42606,42
17620,90
24100,10
9663,165
9868,125
33095,249
13659,70
1036,250
26476,350
18275,55
22600,80
4837,225
28141,850
7182,320
12558,89
7495,125
36997,15
20149,120
33741,200
26176,250
11055,100
29931,300
27324,235
14279,50
7644,350
11222,275
19193,82
27051,299
23422,50
24549,114
70,225
976,159
48568,38
45161,75
19510,120
29791,189
9817,28
11341,139
6419,199
37220,90
21885,90
9584,130
41446,227
27999,40
24121,40
4739,179
18111,75
15425,60
31530,50
16532,66
43164,60
34178,70
19038,100
48774,35
21049,109
27379,85
28757,66
43840,34
1153,68
46781,135
32334,35
28180,30
19242,269
21418,100
17767,70
41525,650
37836,40
45211,99
43637,139
26844,29
2846,295
16936,157
25856,53
13331,59
42371,55
485,85
4408,140
27473,55
39510,50
31990,169
42568,64
11723,60
33993,67
43186,155
36922,35
21006,70
35980,120
16389,300
29708,40
39606,100
15631,218
25230,75
561,185
12,89
30730,125
45451,68
12826,87
37751,39
20569,45
22150,60
22496,50
22100,65
15967,90
12245,275
22687,48
21266,459
20974,70
32495,55
21713,400
25995,60
30787,67
10216,88
41736,500
48548,103
44246,63
19571,98
22067,60
46061,325
20449,65
23359,45
17477,69
4930,399
8829,48
28872,150
37444,200
9265,100
46047,59
36175,75
14079,45
9874,250
48394,75
30276,150
4245,120
1159,385
40034,200
28196,150
7161,149
7023,500
23544,60
10322,60
12202,143
35325,175
19345,200
15437,99
34583,93
39714,125
778,64
19851,115
13241,199
27033,30
43159,120
27675,70
1671,100
22786,100
35357,105
33854,69
7262,59
24867,175
40367,70
9330,50
12471,135
28756,100
21719,175
16484,42
15603,50
25893,230
322,150
27068,40
14983,170
35755,70
41363,245
43444,240
47494,55
13521,65
23479,35
24658,350
48719,62
38372,165
30166,69
16464,160
8190,129
21817,99
40774,145
25883,176
20129,150
11230,50
27281,150
21681,169
7809,85
22910,135
9900,68
38477,250
48383,240
42842,120
17289,200
19524,47
26079,160
24034,80
2790,150
14696,229
2321,120
6119,95
35168,210
25914,50
32287,125
32715,375
47748,750
13628,220
3527,156
44719,100
11662,48
27034,150
5538,78
39059,165
27111,115
39201,500
37236,90
43850,44
11829,250
27987,100
39525,65
37629,220
32694,135
28026,79
20757,150
702,250
30277,67
3328,45
40598,61
48540,46
43414,228
26544,79
10280,67
37574,60
32013,350
21296,49
45113,299
9107,155
28650,40
38661,100
9042,195
44146,75
17479,70
17816,89
36927,75
44347,311
21177,55
39079,130
44627,40
46057,65
37353,42
32721,250
48856,345
16046,58
37008,130
16316,100
7908,480
3664,140
29071,45
30716,222
47070,213
25384,115
47202,40
35119,80
20954,380
623,190
15454,80
25503,75
25042,150
12383,45
18298,200
20020,95
2270,80
7586,118
40410,140
20231,75
14416,165
30887,50
14689,69
42861,165
1916,145
2027,110
35813,38
43949,80
6999,100
24144,126
42278,80
27505,50
9198,50
15089,73
25927,55
11739,60
20866,100
48808,39
9372,85
38312,675
12246,115
7018,450
24204,99
33450,90
17891,45
18494,75
23043,60
18381,82
261,105
6332,100
26027,69
13712,160
37464,155
36013,87
36522,45
21692,155
35009,150
35906,150
46651,75
20232,85
40584,299
18952,350
24181,25
31785,200
25951,50
24489,65
34759,99
22205,175
6029,125
35918,50
42261,76
7480,325
20427,55
3540,55
1069,100
10907,450
33494,49
19222,65
40201,70
28979,115
16442,100
4813,150
39006,52
19937,75
30123,50
46532,86
32620,200
26628,48
19431,45
28106,70
21794,81
40343,50
30526,400
45497,500
16873,52
27774,750
1842,89
4407,43
18270,113
33109,119
12425,130
17022,167
24546,200
33901,65
43180,134
11269,100
38580,150
18514,279
33268,34
8151,100
37887,42
44953,450
26061,93
27554,125
35843,145
16527,79
48246,250
29618,120
15884,265
33935,149
41106,62
36212,59
32374,68
10257,80
21347,57
40570,39
18089,100
48472,94
4672,330
21321,243
36349,149
11105,352
31357,175
10158,175
27834,47
48009,180
30892,40
27646,105
16201,60
22899,99
41862,100
9306,90
44931,255
40979,80
11323,150
6443,180
38737,283
31568,170
45216,36
11472,35
40174,156
1410,80
1744,140
47637,175
36736,150
6764,110
48026,99
41965,132
43437,68
38283,95
44856,280
42262,125
10456,49
45817,55
33738,60
4946,60
35684,110
46829,48
48114,222
35455,104
25900,75
34159,118
34722,60
26301,35
6403,45
46384,320
9411,125
1722,225
1261,58
13924,63
22837,60
44578,100
30583,120
45495,225
45290,100
4262,179
17897,33
10397,135
20062,55
28803,105
25771,699
39340,160
21868,130
46922,100
22417,49
38305,100
25394,115
2268,138
21706,56
36356,50
48196,60
11525,60
16840,60
5852,145
8417,50
13207,49
332,200
48065,75
9397,95
8212,145
41486,200
43651,125
3332,137
37244,95
41959,65
24515,100
9894,60
8554,130
25909,165
46956,55
39824,175
30719,220
12576,160
43028,169
24137,70
8461,395
31076,95
27699,94
12114,100
35543,250
25504,300
13172,50
20634,64
5911,160
41863,220
39334,172
21035,49
6450,138
12476,77
2050,70
17710,138
4991,150
22831,85
43064,32
9325,60
4447,95
20598,200
3526,65
36273,70
18951,267
46582,185
29492,45
43726,60
4471,250
12054,120
45458,500
46794,50
47864,200
5216,170
39431,55
5110,125
25825,5000
18192,349
20335,50
5644,65
22405,700
22650,79
22027,90
42029,60
36509,135
29971,80
44574,285
37640,70
1976,50
15921,180
24591,70
24597,275
7059,165
41536,40
43680,110
14761,150
38201,90
6193,165
45680,65
28483,425
30068,94
32725,60
48513,75
5556,80
17518,399
9823,110
46559,330
16349,50
7472,50
34253,139
16898,50
13314,115
17810,115
25610,65
1431,150
42308,45
21556,49
11221,60
29218,60
5568,169
15225,200
1537,100
12327,98
6592,70
47632,50
1772,165
8402,100
1679,600
13508,210
25282,300
27112,60
34995,78
36670,50
19647,125
19625,55
15477,96
30871,269
31160,99
43958,49
42245,33
41572,38
21020,64
47817,230
31168,100
43358,245
4540,105
6101,79
16065,142
8357,86
10093,75
2909,104
19561,200
39123,295
34305,210
16475,150
